Date,BTC-USD,ETH-USD,XRP-USD,SOL-USD,LUNA1-USD,ADA-USD,AVA-USD,DOT-USD,DOGE-USD,MATIC-USD
2021-11-05,61125.67578125,4486.2431640625,1.161532998085022,236.47433471679688,49.97332000732422,1.9862060546875,2.9476430416107178,51.89467239379883,0.26146501302719116,1.9014639854431152
2021-11-06,61527.48046875,4521.5810546875,1.1524540185928345,258.934326171875,51.179832458496094,2.0066089630126953,2.8940188884735107,52.00921630859375,0.261898010969162,1.8848860263824463
2021-11-07,63326.98828125,4620.5546875,1.2175339460372925,249.823486328125,50.61323165893555,2.021872043609619,2.8863680362701416,52.27798080444336,0.2663150131702423,1.884112000465393
2021-11-08,67566.828125,4812.08740234375,1.282377004623413,248.46717834472656,54.15776062011719,2.1244189739227295,2.927072048187256,53.34845733642578,0.2823590040206909,1.8940470218658447
2021-11-09,66971.828125,4735.06884765625,1.258929967880249,239.213134765625,50.23533630371094,2.2734830379486084,2.8964760303497314,50.779361724853516,0.27352601289749146,1.77646803855896
2021-11-10,64995.23046875,4636.17431640625,1.1933729648590088,233.77952575683594,48.788299560546875,2.101802110671997,2.7802250385284424,46.87133026123047,0.2557089924812317,1.7056560516357422
2021-11-11,64949.9609375,4730.38427734375,1.2183640003204346,234.24075317382812,50.59540557861328,2.085524082183838,2.805659055709839,47.64762496948242,0.2611669898033142,1.7595410346984863
2021-11-12,64155.94140625,4667.115234375,1.1893550157546997,228.50209045410156,49.55778884887695,2.0457661151885986,2.7463719844818115,45.88080596923828,0.2594139873981476,1.7157000303268433
2021-11-13,64469.52734375,4651.46044921875,1.191938042640686,241.8250274658203,52.17427062988281,2.0531039237976074,2.8676869869232178,47.12905502319336,0.26170599460601807,1.754876971244812
2021-11-14,65466.83984375,4626.35888671875,1.1885969638824463,238.42552185058594,51.06683349609375,2.0408530235290527,3.061532974243164,46.40182113647461,0.26291200518608093,1.7296680212020874
2021-11-15,63557.87109375,4557.50390625,1.1713709831237793,237.55360412597656,48.050052642822266,2.015587091445923,2.8264570236206055,44.688716888427734,0.2565290033817291,1.6917239427566528
2021-11-16,60161.24609375,4216.365234375,1.0909340381622314,219.23902893066406,43.249454498291016,1.8772350549697876,2.6435859203338623,40.899314880371094,0.2372490018606186,1.5629819631576538
2021-11-17,60368.01171875,4287.59375,1.096290946006775,218.71524047851562,43.14719772338867,1.875540018081665,2.699620008468628,42.70829391479492,0.23748700320720673,1.6347359418869019
2021-11-18,56942.13671875,4000.65087890625,1.0419540405273438,195.48741149902344,40.28295135498047,1.7883310317993164,2.3811819553375244,39.04596710205078,0.2213830053806305,1.4982490539550781
2021-11-19,58119.578125,4298.306640625,1.0914920568466187,215.28001403808594,42.42362594604492,1.8647929430007935,2.51134991645813,41.26102066040039,0.2331099957227707,1.6179649829864502
2021-11-20,59697.1953125,4409.93115234375,1.0976459980010986,218.01527404785156,45.116519927978516,1.9217360019683838,2.6513800621032715,42.060428619384766,0.233024001121521,1.6646909713745117
2021-11-21,58730.4765625,4269.73291015625,1.0601730346679688,231.28262329101562,43.60243225097656,1.8397630453109741,2.828376054763794,42.005706787109375,0.22632800042629242,1.6024030447006226
2021-11-22,56289.2890625,4088.457763671875,1.0366220474243164,215.73727416992188,41.073829650878906,1.7765549421310425,2.667354106903076,39.447872161865234,0.21967600286006927,1.558411955833435
2021-11-23,57569.07421875,4340.763671875,1.0670570135116577,221.83689880371094,42.6877326965332,1.7505029439926147,2.7436599731445312,40.79104232788086,0.22651199996471405,1.7532110214233398
2021-11-24,56280.42578125,4239.9814453125,1.0420750379562378,214.92153930664062,41.357120513916016,1.6864229440689087,2.6945509910583496,39.36941909790039,0.2218250036239624,1.680279016494751
2021-11-25,57274.6796875,4274.7431640625,1.0318880081176758,206.25299072265625,40.04566192626953,1.6513450145721436,2.6584670543670654,38.45594787597656,0.21632599830627441,1.7870880365371704
2021-11-26,53569.765625,4030.908935546875,0.9363499879837036,191.51174926757812,40.76668930053711,1.5284199714660645,2.465540885925293,34.38590621948242,0.20088699460029602,1.6318609714508057
2021-11-27,54815.078125,4096.912109375,0.9471579790115356,193.10215759277344,43.894065856933594,1.5461180210113525,2.5071370601654053,35.18669891357422,0.2053470015525818,1.6140400171279907
2021-11-28,57248.45703125,4294.45361328125,0.9687510132789612,200.67665100097656,50.09679412841797,1.5928549766540527,2.5715761184692383,35.76512145996094,0.20747199654579163,1.6518399715423584
2021-11-29,57806.56640625,4445.10498046875,0.9919610023498535,204.31936645507812,51.70349884033203,1.6025079488754272,2.539155960083008,37.162654876708984,0.21517500281333923,1.8178249597549438
2021-11-30,57005.42578125,4631.47900390625,0.9987540245056152,208.67098999023438,59.718265533447266,1.5549030303955078,2.36789608001709,37.96049499511719,0.21471500396728516,1.785351037979126
2021-12-01,57229.828125,4586.990234375,0.9909300208091736,229.7992401123047,64.2315444946289,1.547713041305542,2.3045120239257812,36.77326583862305,0.20948700606822968,2.008297920227051
2021-12-02,56477.81640625,4511.30224609375,0.9723119735717773,233.9930419921875,66.18440246582031,1.715366005897522,2.2564449310302734,35.75789260864258,0.2097260057926178,2.1272881031036377
2021-12-03,53598.24609375,4220.7060546875,0.9222440123558044,211.22439575195312,63.33518981933594,1.5565550327301025,2.24052095413208,33.639530181884766,0.19999299943447113,2.2680299282073975
2021-12-04,49200.703125,4119.58740234375,0.8470289707183838,201.1248321533203,75.55643463134766,1.420706033706665,1.9080259799957275,29.368837356567383,0.17885300517082214,1.9803060293197632
2021-12-05,49368.84765625,4198.32275390625,0.8055949807167053,196.1682586669922,68.10562133789062,1.3781050443649292,1.937872052192688,28.310138702392578,0.17125500738620758,2.0456020832061768
2021-12-06,50582.625,4358.7373046875,0.8282880187034607,194.19921875,67.28588104248047,1.425392985343933,1.8746000528335571,28.249523162841797,0.17839999496936798,2.2797110080718994
2021-12-07,50700.0859375,4315.0615234375,0.8185880184173584,190.59690856933594,68.98436737060547,1.3819409608840942,1.8347430229187012,30.543865203857422,0.17680500447750092,2.366476058959961
2021-12-08,50504.796875,4439.35791015625,0.863306999206543,194.6217041015625,75.03765869140625,1.3970739841461182,2.0808849334716797,29.870498657226562,0.1791509985923767,2.4187300205230713
2021-12-09,47672.12109375,4119.81591796875,0.8612719774246216,181.17808532714844,66.47657012939453,1.2904399633407593,1.823727011680603,26.951921463012695,0.1694840043783188,2.090277910232544
2021-12-10,47243.3046875,3908.49609375,0.8010969758033752,167.954833984375,60.93069839477539,1.2116889953613281,1.7499630451202393,26.453914642333984,0.16442200541496277,2.0976738929748535
2021-12-11,49362.5078125,4084.452392578125,0.8393129706382751,171.94949340820312,59.98435974121094,1.354248046875,1.7323520183563232,27.774728775024414,0.16901899874210358,2.1325159072875977
2021-12-12,50098.3359375,4134.453125,0.841323971748352,173.43167114257812,61.91944885253906,1.3472820520401,1.8631409406661987,29.608980178833008,0.16989099979400635,2.086988925933838
2021-12-13,46737.48046875,3784.226806640625,0.7828940153121948,155.2130584716797,52.74578857421875,1.2253479957580566,1.7512580156326294,25.971105575561523,0.15756499767303467,1.8202769756317139
2021-12-14,46612.6328125,3745.4404296875,0.7962489724159241,153.34144592285156,57.27733612060547,1.2228349447250366,1.7201319932937622,26.168418884277344,0.18015700578689575,1.8027689456939697
2021-12-15,48896.72265625,4018.388671875,0.8274310231208801,178.34078979492188,61.52701950073242,1.3118469715118408,1.7457189559936523,27.14575958251953,0.18108199536800385,2.1220600605010986
2021-12-16,47665.42578125,3962.4697265625,0.8062300086021423,176.9546661376953,64.32296752929688,1.2405339479446411,1.7731389999389648,26.04307746887207,0.17345400154590607,2.0726890563964844
2021-12-17,46202.14453125,3879.486572265625,0.7992910146713257,175.5032958984375,65.7126693725586,1.2198920249938965,1.7555429935455322,24.663026809692383,0.1690099984407425,2.128067970275879
2021-12-18,46848.77734375,3960.860107421875,0.8273789882659912,182.8351287841797,73.99593353271484,1.2425340414047241,1.76882004737854,25.49075698852539,0.17239999771118164,2.231473922729492
2021-12-19,46707.015625,3922.592529296875,0.8350329995155334,180.09805297851562,78.22594451904297,1.2446609735488892,1.7918109893798828,24.791400909423828,0.1695760041475296,2.222235918045044
2021-12-20,46880.27734375,3933.844482421875,0.8798279762268066,173.67178344726562,82.06681060791016,1.2382400035858154,1.6988860368728638,24.050674438476562,0.16732199490070343,2.127742052078247
2021-12-21,48936.61328125,4020.260009765625,0.9476460218429565,180.09254455566406,87.45062255859375,1.2808589935302734,1.737699031829834,25.194194793701172,0.1711750030517578,2.3759849071502686
2021-12-22,48628.51171875,3982.099609375,0.9546989798545837,178.5971221923828,85.47557830810547,1.3280409574508667,1.7719409465789795,27.216073989868164,0.17321400344371796,2.501101016998291
2021-12-23,50784.5390625,4108.015625,0.9932850003242493,190.03631591796875,93.85430145263672,1.4746910333633423,1.8333560228347778,29.111093521118164,0.18448999524116516,2.6791629791259766
2021-12-24,50822.1953125,4047.98291015625,0.9120470285415649,190.273193359375,95.97220611572266,1.3923670053482056,1.8909800052642822,28.139497756958008,0.1866219937801361,2.467272996902466
2021-12-25,50429.859375,4093.281005859375,0.9248189926147461,193.1209259033203,98.18426513671875,1.4534950256347656,1.958088994026184,28.837757110595703,0.19065700471401215,2.6368279457092285
2021-12-26,50809.515625,4067.328125,0.921180009841919,198.000732421875,99.72032165527344,1.4560450315475464,2.0173749923706055,31.332836151123047,0.19001999497413635,2.8767569065093994
2021-12-27,50640.41796875,4037.547607421875,0.9261839985847473,195.42950439453125,90.80049896240234,1.5129129886627197,2.0904839038848877,30.908672332763672,0.18770499527454376,2.725954055786133
2021-12-28,47588.85546875,3800.89306640625,0.8529599905014038,177.42562866210938,85.36834716796875,1.4022639989852905,1.922592043876648,27.907102584838867,0.17411699891090393,2.4982059001922607
2021-12-29,46444.7109375,3628.53173828125,0.8167139887809753,170.65756225585938,84.05933380126953,1.330814003944397,1.8818429708480835,26.744373321533203,0.16776500642299652,2.470005989074707
2021-12-30,47178.125,3713.85205078125,0.8396490216255188,172.75119018554688,84.71186828613281,1.360414981842041,1.8397949934005737,27.56778907775879,0.17131300270557404,2.557750940322876
2021-12-31,46306.4453125,3682.6328125,0.8311629891395569,170.299072265625,85.47254180908203,1.310209035873413,1.8533519506454468,26.719675064086914,0.17049600183963776,2.527107000350952
2022-01-01,47686.8125,3769.697021484375,0.8494719862937927,178.5179443359375,91.36058807373047,1.3769750595092773,1.8612070083618164,28.583581924438477,0.17303499579429626,2.5747909545898438
